time,seconds_elapsed,z,y,x
1725891178908320000,0.044320068359375,8.637334823608398,3.4552085399627686,-3.102962017059326
1725891178927168800,0.063168701171875,8.908705711364746,2.8002922534942627,-2.9939451217651367
1725891178946018000,0.08201806640625,8.789251327514648,2.712660312652588,-3.400136947631836
1725891178964867000,0.1008671875,8.642571449279785,2.726346254348755,-3.747450113296509
1725891178983716000,0.119716064453125,8.51093864440918,2.8018860816955566,-3.985440969467163
1725891179002565000,0.138565185546875,8.33366870880127,3.0185816287994385,-4.196251392364502
1725891179021414100,0.1574140625,8.16588306427002,3.4215502738952637,-4.21683931350708
1725891179040263200,0.17626318359375,8.050714492797852,3.85286021232605,-4.063477993011475
1725891179059112200,0.1951123046875,8.105205535888672,4.117569923400879,-3.6771810054779053
1725891179077961200,0.213961181640625,8.344873428344727,4.153143882751465,-3.047109365463257
1725891179096810200,0.232810302734375,8.535125732421875,4.1100592613220215,-2.5356338024139404
1725891179115667700,0.251667724609375,8.716750144958496,3.969669818878174,-2.1048412322998047
1725891179134509800,0.270509765625,8.837072372436523,3.8245911598205566,-1.8571600914001465
1725891179153357300,0.289357421875,8.920592308044434,3.6476492881774902,-1.8133070468902588
1725891179172206300,0.308206298828125,8.93908405303955,3.5712509155273438,-1.8733164072036743
1725891179191055400,0.327055419921875,8.899409294128418,3.633601188659668,-1.941096544265747
1725891179209904400,0.345904296875,8.820362091064453,3.8414571285247803,-1.9012644290924072
1725891179228753400,0.36475341796875,8.681632995605469,4.194521903991699,-1.7904225587844849
1725891179247602400,0.3836025390625,8.432781219482422,4.672904014587402,-1.7951507568359375
1725891179266451500,0.402451416015625,8.132281303405762,5.195398330688477,-1.7447694540023804
1725891179285300500,0.421300537109375,7.8808488845825195,5.67572021484375,-1.3597075939178467
1725891179304149500,0.4401494140625,7.466115951538086,6.2946600914001465,-0.897082507610321
1725891179322998500,0.45899853515625,6.8463358879089355,7.013177871704102,-0.3367632031440735
1725891179341847600,0.47784765625,6.068633556365967,7.696882724761963,0.3163393437862396
1725891179360696600,0.496696533203125,5.118664264678955,8.30021858215332,1.0373201370239258
1725891179379545600,0.515545654296875,4.133927345275879,8.743779182434082,1.6209138631820679
1725891179398394600,0.53439453125,3.143056869506836,9.024787902832031,2.201090097427368
1725891179417243600,0.55324365234375,2.0688235759735107,9.1486234664917,2.862348794937134
1725891179436092700,0.5720927734375,0.9651201367378235,9.016142845153809,3.7347142696380615
1725891179454941700,0.590941650390625,-0.07208264619112015,8.599430084228516,4.7132768630981445
1725891179473790700,0.609790771484375,-0.8454713225364685,8.060819625854492,5.520756244659424
1725891179492639700,0.6286396484375,-1.1838189363479614,7.520866394042969,6.181061267852783
1725891179511488800,0.64748876953125,-1.1846234798431396,7.105944633483887,6.653766632080078
1725891179530337800,0.666337890625,-1.0494439601898193,6.942805290222168,6.845912456512451
1725891179549186800,0.685186767578125,-0.948828935623169,6.939828872680664,6.86359167098999
1725891179568035800,0.704035888671875,-0.9086401462554932,6.946491718292236,6.862289905548096
1725891179586884900,0.722884765625,-0.9311115145683289,6.8519415855407715,6.9537272453308105
1725891179605734000,0.74173388671875,-1.0000839233398438,6.64255428314209,7.14469575881958
1725891179624583000,0.7605830078125,-0.9932379722595215,6.264043807983398,7.479681968688965
1725891179643432000,0.779431884765625,-0.5128175616264343,5.764424800872803,7.916994571685791
1725891179662281000,0.798281005859375,0.31340834498405457,5.357914447784424,8.207612991333008
1725891179681130000,0.8171298828125,1.013556718826294,5.20334005355835,8.250353813171387
1725891179699979000,0.83597900390625,1.0020211935043335,5.311554908752441,8.182525634765625
1725891179718828000,0.854828125,0.2637903094291687,5.5652265548706055,8.070258140563965
1725891179737677000,0.873677001953125,-0.5044708847999573,5.961296081542969,7.770381927490234
1725891179756526000,0.892526123046875,-0.7577126622200012,6.176286697387695,7.579560279846191
1725891179775375000,0.911375,-0.4722172021865845,6.258378028869629,7.535257339477539
1725891179794224000,0.93022412109375,-0.5019019246101379,6.332906723022461,7.470795154571533
1725891179813073200,0.9490732421875,-0.639022946357727,6.276976108551025,7.507436752319336
1725891179831922200,0.967922119140625,-0.7617979645729065,6.258736610412598,7.511209487915039
1725891179850771200,0.986771240234375,-0.79375821352005,6.2368550300598145,7.526086330413818
1725891179869620200,1.0056201171875,-0.8664044141769409,6.170098781585693,7.572953224182129
1725891179888469200,1.02446923828125,-0.9910258054733276,6.137852191925049,7.583865642547607
1725891179907318300,1.043318359375,-1.0268772840499878,6.138435363769531,7.578623294830322
1725891179926167300,1.062167236328125,-1.0077279806137085,6.141600608825684,7.578629016876221
1725891179945016300,1.081016357421875,-1.0631908178329468,6.1248979568481445,7.584564685821533
1725891179963865300,1.099865234375,-1.2016916275024414,6.101122856140137,7.583047866821289
1725891179982714400,1.11871435546875,-1.3641071319580078,6.092374801635742,7.562576770782471
1725891180001563400,1.1375634765625,-1.4918335676193237,6.075185775756836,7.552279949188232
1725891180020412400,1.156412353515625,-1.5470969676971436,6.084140777587891,7.53393030166626
1725891180039261400,1.175261474609375,-1.5968962907791138,6.087338447570801,7.5209455490112305
1725891180058110500,1.1941103515625,-1.6827844381332397,6.071290016174316,7.515189170837402
1725891180076959500,1.21295947265625,-1.7442620992660522,6.038943767547607,7.527223587036133
1725891180095808500,1.23180859375,-1.715711236000061,6.0086822509765625,7.55794095993042
1725891180114657500,1.250657470703125,-1.567158579826355,6.034121990203857,7.569925785064697
1725891180133506600,1.269506591796875,-1.3968993425369263,6.056209564208984,7.585602760314941
